0,HorizontalPipe,1012.11,1085.51
0,HorizontalPipe,937.97,1085.51
0,HorizontalPipe,867.383,1085.51
0,HorizontalPipe,793.055,1085.51
0,HorizontalPipe,719.196,1085.51
0,HorizontalPipe,645.277,1085.51
0,HorizontalPipe,572.507,1085.51
0,HorizontalPipe,498.18,1085.3
0,HorizontalPipe,422.918,1085.3
0,HorizontalPipe,344.472,1085.3
0,HorizontalPipe,274.819,1085.3
0,HorizontalPipe,202.785,1085.3
0,HorizontalPipe,131.262,1085.3
0,HorizontalPipe,61.1422,1085.3
0,VerticallyPipe,2490.69,1230.13
0,VerticallyPipe,2490.54,1153.37
0,VerticallyPipe,2490.54,1081.69
0,VerticallyPipe,2490.54,1004.6
0,VerticallyPipe,2490.54,933.376
0,VerticallyPipe,2490.54,859.967
0,VerticallyPipe,2490.54,798.267
0,VerticallyPipe,1562.12,1219.89
0,VerticallyPipe,1562.12,1143.73
0,VerticallyPipe,1562.12,1064.65
0,VerticallyPipe,1562.12,985.572
0,VerticallyPipe,3344.43,1230.69
0,VerticallyPipe,3344.43,1152.04
0,VerticallyPipe,3344.43,1073.39
0,VerticallyPipe,3344.43,995.566
0,VerticallyPipe,3381.25,1225.2
0,VerticallyPipe,3381.25,1146.89
0,VerticallyPipe,3381.25,1071.5
0,VerticallyPipe,3381.25,1005.63
1,Green2,242.584,365.455
2,Green5,2848.65,1237.36
2,Green3,2889.57,1168.1
2,Green2,3617.52,170.523
2,Green1,2706.66,69.7841
2,Green5,1255.12,72.9322
2,Green3,1055.22,76.0803
2,Green4,423.851,72.9322
2,Green4,556.519,630.366
2,Mist,695.488,405.176
2,Mist,2227.23,454.772
2,Mist,2227.23,454.772
2,Mist,2227.23,454.772
2,Mist,3146.12,465.104
2,Mist,3146.12,465.104
2,Mist,3146.12,465.104
2,Mist,2787.23,1048.02
2,Mist,2787.23,1048.02
2,Mist,2787.23,1048.02
2,Mist,1187.32,1002.56
2,Mist,1027.85,1004.63
2,Mist,718.211,1048.02
2,Mist,728.544,1062.49
2,Mist,1934.3,858.755
2,Mist,1751.28,908.993
2,Mist,2257.26,898.228
0,WoodRoom,-961.286,440.904
0,House0,768.244,-164.204
1,FenceSprite,809.702,1093.72
1,FenceSprite,904.855,1093.92
1,FenceSprite,999.856,1093.92
0,Car4,545.519,525.859
0,Mist,578.01,472.573
0,Mist,390.858,450.478
0,Mist,338.871,337.407
0,Mist,1168.06,417.986
0,Car2,2676.81,521.96
0,WoodRoom_small,3399.35,429.414
1
1,3626.44,1129.86,4,1,12
